time,latitude,longitude,depth,magnitude,place
1681086980961,-9.6608,115.1234,62.275,5.0,"95 km S of Nusa Dua, Indonesia"
1681083663749,-3.4472,149.0847,10.0,5.8,"213 km WSW of Kavieng, Papua New Guinea"
1681078280405,-48.2982,-9.9197,10.0,5.7,southern Mid-Atlantic Ridge
1681073758001,9.0116,93.9224,10.0,5.2,"Nicobar Islands, India region"
1681054235192,9.3312,147.2652,10.0,5.3,"State of Yap, Federated States of Micronesia"
1681042653607,8.966,93.9695,10.0,5.7,"Nicobar Islands, India region"
1681036280479,8.9326,93.9552,10.0,5.5,"Nicobar Islands, India region"
1681026374580,9.096,94.0003,10.0,5.3,"Nicobar Islands, India region"
1681003273921,0.8935,-28.3174,10.0,5.1,central Mid-Atlantic Ridge
1680971252526,-16.5746,175.0025,14.836,5.3,"284 km WNW of Lautoka, Fiji"
1680963118793,-2.9949,141.9484,69.574,5.3,"47 km WNW of Aitape, Papua New Guinea"
1680869825347,41.903,81.9281,10.0,5.0,"85 km WNW of Kuqa, China"
1680834160894,49.8919,155.2524,85.0,5.8,"107 km SW of Severo-Kuril’sk, Russia"
1680763145997,11.6432,-85.7772,10.0,5.1,"14 km NW of Moyogalpa, Nicaragua"
1680751300092,-35.5431,-109.1303,10.0,5.1,southern East Pacific Rise
1680741122291,-0.536,122.1838,10.0,5.2,"81 km NW of Luwuk, Indonesia"
1680675569085,-9.4023,-71.44,560.074,5.1,"156 km SSW of Tarauacá, Brazil"
1680646692640,7.5671,-82.3345,16.0,6.3,"73 km S of Boca Chica, Panama"
1680635326919,-27.4327,-70.9617,53.0,5.9,"62 km W of Copiapó, Chile"
1680628662936,9.058,93.9052,9.989,5.0,"Nicobar Islands, India region"
1680625627259,34.2906,8.008,10.0,5.0,"7 km ESE of Chebika, Tunisia"
1680612871503,13.7318,125.5376,10.0,6.2,"124 km E of Gigmoto, Philippines"
1680592043764,27.0045,141.4555,54.458,5.0,"Bonin Islands, Japan region"
1680574317992,16.0809,-96.9831,31.0,5.4,"10 km E of San Gabriel Mixtepec, Mexico"
1680559222173,14.5446,56.4004,10.0,5.3,Owen Fracture Zone region
1680558402589,-21.3813,-66.7051,217.616,5.1,"70 km SW of Atocha, Bolivia"
1680558253710,14.3888,56.3258,10.0,5.5,Owen Fracture Zone region
1680557685377,14.4822,56.2988,10.0,5.5,Owen Fracture Zone region
1680555032751,-8.2205,123.8573,181.539,5.0,"122 km NNW of Pante Makasar, Timor Leste"
1680533981845,0.8388,98.835,84.0,6.1,"77 km SW of Padangsidempuan, Indonesia"
1680525366547,12.274,-89.4448,10.0,5.0,"134 km S of La Libertad, El Salvador"
1680496805358,-58.554,-25.0158,20.382,5.2,South Sandwich Islands region
1680491217235,52.7227,158.4935,101.0,6.5,"23 km SSE of Vilyuchinsk, Russia"
1680463945538,6.4308,115.8339,618.672,5.5,"56 km NNW of Kota Kinabalu, Malaysia"
1680458651261,-4.3229,143.1658,70.0,7.0,"40 km ESE of Ambunti, Papua New Guinea"
1680424853380,-7.8107,118.6792,10.886,5.6,"72 km N of Bima, Indonesia"
1680364660689,27.2714,53.0322,27.754,5.1,"34 km SSE of Mohr, Iran"
1680302171413,-50.0022,114.0648,10.0,5.6,western Indian-Antarctic Ridge
1680259581534,-24.7851,-70.0594,49.383,5.2,"81 km NNE of Taltal, Chile"
1680241939140,27.037,141.5589,64.435,5.3,"Bonin Islands, Japan region"
1680197588544,-35.6663,-73.4965,26.0,6.3,"105 km WSW of Constitución, Chile"
1680114410251,-15.2415,-173.1121,13.546,5.3,"107 km NE of Hihifo, Tonga"
1680008837582,-10.8937,166.777,10.897,5.2,"108 km E of Lata, Solomon Islands"
1680008041336,-10.9123,166.9185,10.0,5.0,"124 km E of Lata, Solomon Islands"
1679995108506,41.1434,142.8148,37.0,6.0,"Hokkaido, Japan region"
1679982688445,18.3383,120.4578,25.13,5.1,"18 km W of Pasuquin, Philippines"
1679977149671,-0.3747,123.5348,75.11,5.0,"104 km NE of Luwuk, Indonesia"
1679955555181,-8.2322,158.9118,79.0,6.2,Solomon Islands
1679885622367,-22.7558,171.8021,10.0,5.0,southeast of the Loyalty Islands
1679884161449,-17.8482,-178.2055,464.662,5.5,"263 km E of Levuka, Fiji"
1679834471854,-4.9564,131.9605,53.021,5.1,"115 km NW of Tual, Indonesia"
1679830741246,-25.6937,-69.1858,8.427,5.1,"114 km NE of Diego de Almagro, Chile"
1679788963587,-21.0053,-68.6054,105.216,5.4,"161 km N of Calama, Chile"
1679738311745,-21.048,173.5051,10.0,5.0,Vanuatu region
1679662894524,-20.2742,-176.3442,293.477,5.7,"147 km NW of Houma, Tonga"
1679632689911,29.9441,141.8183,10.0,5.0,"Izu Islands, Japan region"
1679631929944,30.0034,141.8525,28.558,5.3,"Izu Islands, Japan region"
1679627816125,38.4614,44.8505,11.0,5.6,"13 km SW of Khowy, Iran"
1679563193459,38.0109,36.4273,10.0,5.3,"6 km W of Göksun, Turkey"
1679550738199,-10.6893,164.7071,10.0,5.2,"119 km W of Lata, Solomon Islands"
1679540214126,-42.8183,-82.5381,10.0,5.1,West Chile Rise
1679530659640,-4.4068,144.2782,132.0,5.7,"45 km SSE of Angoram, Papua New Guinea"
1679527913445,19.2125,121.188,17.0,5.6,"66 km N of Namuac, Philippines"
1679516625304,-8.8079,123.1645,109.009,5.1,"106 km E of Maumere, Indonesia"
1679515664902,39.383,69.8931,12.0,5.8,"46 km NNW of Novobod, Tajikistan"
1679500834663,-23.4224,-66.4954,228.0,6.4,"86 km WSW of El Aguilar, Argentina"
1679498330459,-23.5107,-66.4676,213.706,5.3,"79 km N of San Antonio de los Cobres, Argentina"
1679494605933,-30.214,-177.301,10.0,5.2,"Kermadec Islands, New Zealand"
1679481527481,37.1019,54.6552,10.0,5.0,"31 km N of Qarnābād, Iran"
1679470618890,40.2815,143.1497,22.0,5.6,"115 km E of Noda, Japan"
1679451939078,-59.579,-26.2275,79.471,5.3,South Sandwich Islands region
1679431761456,28.4735,-43.75,10.0,5.0,northern Mid-Atlantic Ridge
1679431267886,28.5073,-43.5932,10.0,5.5,northern Mid-Atlantic Ridge
1679420293470,-33.6108,-71.3399,60.008,5.6,"14 km NW of Melipilla, Chile"
1679417243626,36.523,70.943,192.0,6.5,"40 km SSE of Jurm, Afghanistan"
1679363120639,23.6144,121.365,8.327,5.2,"46 km SSW of Hualien City, Taiwan"
1679363053816,9.3707,-84.1119,35.0,5.5,"8 km SE of Quepos, Costa Rica"
1679313435555,-56.076,-27.8664,130.997,5.1,South Sandwich Islands region
1679254214517,-3.7623,101.8745,63.378,5.0,"43 km W of Bengkulu, Indonesia"
1679238387280,59.6095,-151.907,65.4,5.4,"19 km SSW of Anchor Point, Alaska"
1679159572481,-2.7834,-79.8518,68.0,6.8,"14 km NNW of Baláo, Ecuador"
1679111050508,-30.4074,-176.6378,10.0,5.0,Kermadec Islands region
1679069499179,5.9274,126.9418,70.175,5.0,"97 km ESE of Pondaguitan, Philippines"
1679067961568,-38.0594,176.6164,10.0,5.3,"8 km WNW of Kawerau, New Zealand"
1679054727335,-9.021,109.7511,49.69,5.0,"south of Java, Indonesia"
1679049579278,30.7663,96.0896,10.0,5.0,"111 km WSW of Qamdo, China"
1678991571492,35.3022,46.0259,10.0,5.1,"14 km NNE of Ḩalabja, Iraq"
1678986187250,11.4679,138.7871,10.0,5.0,"227 km NNE of Colonia, Micronesia"
1678967234816,38.5027,45.0678,10.0,5.2,"11 km ESE of Khowy, Iran"
1678944160581,-10.5406,113.313,10.0,5.2,"249 km S of Kencong, Indonesia"
1678931169833,-30.161,-176.3963,10.0,5.2,Kermadec Islands region
1678930090858,-30.1633,-176.4125,10.0,5.1,Kermadec Islands region
1678928160149,-30.1741,-176.2047,10.0,7.0,Kermadec Islands region
1678915539711,4.7016,126.9061,56.549,5.4,"177 km ESE of Sarangani, Philippines"
1678823799183,-38.3815,-75.2656,8.0,5.5,"165 km WSW of Lebu, Chile"
1678811759096,35.5167,22.179,10.0,5.4,"101 km SW of K?thira, Greece"
1678767887912,-56.6423,-141.7994,10.0,5.5,Pacific-Antarctic Ridge
1678754948469,-5.4205,146.8342,213.0,6.3,"118 km E of Madang, Papua New Guinea"
1678747844530,-28.1851,-67.4981,128.604,5.2,"15 km SSE of Tinogasta, Argentina"
1678654611518,-10.7905,166.7831,11.457,5.1,Santa Cruz Islands
1678606999550,-12.0305,165.8383,10.0,5.6,"144 km S of Lata, Solomon Islands"
1678583354695,-58.7872,-24.7076,10.0,5.1,South Sandwich Islands region
1678558886034,-16.4466,177.5002,10.0,5.2,"121 km N of Ba, Fiji"
1678541385928,-16.3993,177.5056,10.0,5.5,"126 km N of Ba, Fiji"
1678507427848,1.9672,97.9366,44.501,5.3,"39 km SSE of Singkil, Indonesia"
1678502128355,-45.6632,-77.3216,10.0,5.2,"Off the coast of Aisen, Chile"
1678481253768,5.3124,-78.1883,24.321,5.1,"99 km WNW of Pizarro, Colombia"
1678446058042,-4.1684,152.9744,10.0,5.0,"80 km ENE of Kokopo, Papua New Guinea"
1678439920733,6.7308,-73.027,160.432,5.4,"4 km NNW of Aratoca, Colombia"
1678409932622,-6.4851,143.5868,18.061,5.0,"38 km SSW of Mendi, Papua New Guinea"
1678384125672,-7.0696,155.7929,87.608,5.1,"89 km SSE of Panguna, Papua New Guinea"
1678283002209,11.4051,141.4626,10.0,5.4,"208 km NNE of Fais, Micronesia"
1678260787763,-6.5007,155.0307,40.0,5.8,"54 km WSW of Panguna, Papua New Guinea"
1678255416276,50.0891,157.4709,39.0,5.6,"115 km SE of Severo-Kuril’sk, Russia"
1678221965711,-5.4505,151.7573,74.237,5.3,"134 km SSW of Kokopo, Papua New Guinea"
1678221088424,-0.2533,124.5471,39.334,5.3,"78 km S of Modisi, Indonesia"
1678197200959,-3.4427,150.6625,10.0,5.4,"97 km S of Kavieng, Papua New Guinea"
1678197109540,-3.1576,150.6188,9.0,5.9,"67 km SSW of Kavieng, Papua New Guinea"
1678178861810,7.6315,126.2526,10.0,5.6,"13 km ENE of Bantacan, Philippines"
1678174318159,-6.4702,104.0023,43.518,5.3,"180 km SW of Bandar Lampung, Indonesia"
1678168951481,7.4941,126.0567,16.051,5.9,"6 km SE of Manat, Philippines"
1678161580088,5.3828,-77.5523,10.0,5.0,"47 km SW of Nuquí, Colombia"
1678151641271,-15.1036,167.1604,75.379,5.0,"11 km SE of Port-Olry, Vanuatu"
1678141487998,42.3233,144.5598,41.152,5.2,"73 km SSE of Kushiro, Japan"
1678136401240,-20.7765,-178.3654,534.104,5.8,Fiji region
1678094749503,-60.9065,-33.423,10.0,5.0,Scotia Sea
1678088091320,-29.6506,-71.5163,59.292,5.0,"37 km NNW of Coquimbo, Chile"
1678059431420,7.6244,91.7592,10.0,5.1,"Nicobar Islands, India region"
1678054894337,-55.7137,147.3366,10.0,5.8,west of Macquarie Island
1678048982682,7.5373,126.1657,10.0,5.4,"10 km SSE of Bantacan, Philippines"
1678044343817,-16.1425,-73.4704,55.845,5.1,"17 km ENE of Atico, Peru"
1677961087602,-16.641,-173.279,54.759,5.2,Tonga
1677957321900,-31.0671,-13.4897,10.0,5.0,southern Mid-Atlantic Ridge
1677912083113,-29.5023,-178.7965,211.0,6.9,"Kermadec Islands, New Zealand"
1677892774560,-32.2515,-178.7338,39.444,5.0,south of the Kermadec Islands
1677870026418,-30.8827,-13.4117,10.0,5.4,southern Mid-Atlantic Ridge
1677836480779,-5.918,154.5022,80.6,5.0,"117 km WNW of Panguna, Papua New Guinea"
1677819235713,-59.403,-17.9994,10.0,5.9,east of the South Sandwich Islands
1677812023065,37.8395,36.7004,7.12,5.0,"26 km SE of Göksun, Turkey"
1677808406271,-17.1247,-72.6624,18.572,5.3,"51 km SSW of Quilca, Peru"
1677804867959,-14.7756,166.5553,10.0,5.3,"62 km WNW of Port-Olry, Vanuatu"
1677803807457,-3.8512,101.8071,57.716,5.0,"southern Sumatra, Indonesia"
1677803513167,-59.3463,-18.0583,10.0,5.2,east of the South Sandwich Islands
1677790529022,-14.891,166.7167,12.935,5.1,"41 km WNW of Port-Olry, Vanuatu"
1677780667084,-14.9061,166.672,10.0,5.2,"45 km WNW of Port-Olry, Vanuatu"
1677780632365,-15.056,166.6459,10.0,5.2,"45 km W of Port-Olry, Vanuatu"
1677780331940,-15.0524,166.5727,10.0,5.7,"53 km W of Port-Olry, Vanuatu"
1677780270810,-15.3766,166.3907,17.0,6.5,"83 km WSW of Port-Olry, Vanuatu"
1677739660400,33.2865,139.5226,18.235,5.0,"163 km SSE of Shimoda, Japan"
1677735722928,-55.0543,-31.5432,10.0,5.2,South Georgia Island region
1677732043135,16.2561,-94.4102,95.635,5.7,"Oaxaca, Mexico"
1677711923415,-1.5655,100.8384,93.325,5.0,"southern Sumatra, Indonesia"
1677698990616,44.4887,149.5786,35.0,5.0,"157 km ESE of Kuril’sk, Russia"
1677698887346,14.1495,146.8086,10.404,5.5,"156 km SE of San Jose Village, Northern Mariana Islands"
1677679162168,27.4834,142.7793,16.78,5.0,"Bonin Islands, Japan region"
1677675292361,-60.3018,-27.0797,62.441,5.1,South Sandwich Islands region
1677648974834,-4.8255,149.5041,600.933,6.6,"106 km NW of Kimbe, Papua New Guinea"
1677613475386,13.6009,-90.7301,69.345,5.2,"36 km S of Iztapa, Guatemala"
1677595611382,29.6162,101.9744,10.0,5.2,"42 km S of Kangding, China"
1677595370761,1.3696,125.7758,64.487,5.1,"72 km E of Bitung, Indonesia"
1677586050875,6.6808,60.2231,10.0,5.4,Carlsberg Ridge
1677582728737,32.932,141.7018,10.0,5.2,"276 km SSE of Katsuura, Japan"
1677559794775,-31.1845,-65.8028,10.409,5.0,"La Rioja-Cordoba border region, Argentina"
1677558059239,38.0772,73.2404,10.0,5.0,Tajikistan-Xinjiang border region
1677523566643,12.7603,-87.9127,72.114,5.2,"50 km W of Jiquilillo, Nicaragua"
1677491442907,-11.2984,166.2888,83.915,5.0,"83 km SE of Lata, Solomon Islands"
1677488691865,38.2144,38.2773,10.0,5.2,"9 km SSE of Ye?ilyurt, Turkey"
1677480059657,-20.5478,-178.3543,550.239,5.6,Fiji region
1677461475711,-32.7799,-178.9952,44.505,5.1,south of the Kermadec Islands
1677461165799,-1.614,120.2491,38.883,5.5,"60 km WSW of Poso, Indonesia"
1677455884105,41.8209,79.8399,10.0,5.1,Kyrgyzstan-Xinjiang border region
1677419598610,51.51,-178.2933,49.251,5.0,"121 km WSW of Adak, Alaska"
1677412095792,-30.2776,-177.5325,20.36,5.0,"Kermadec Islands, New Zealand"
1677365507979,-64.3358,-178.6842,10.0,5.0,Pacific-Antarctic Ridge
1677360287577,-6.0883,149.828,34.0,6.2,"33 km ENE of Kandrian, Papua New Guinea"
1677349548671,-11.2217,165.6226,33.385,5.0,"58 km SSW of Lata, Solomon Islands"
1677331663704,42.8258,145.0212,55.0,6.0,"Hokkaido, Japan region"
1677320830918,37.9797,33.9876,11.752,5.2,"15 km ENE of Emirgazi, Turkey"
1677320744311,27.1053,126.7351,10.0,5.0,"northwest of the Ryukyu Islands, Japan"
1677301201437,-47.2908,-13.3171,10.0,5.1,southern Mid-Atlantic Ridge
1677252287056,14.072,146.7009,10.0,5.0,"152 km SE of San Jose Village, Northern Mariana Islands"
1677182567541,3.2796,128.1356,92.0,6.3,"172 km N of Tobelo, Indonesia"
1677172916029,-6.0563,-106.5137,10.0,5.4,central East Pacific Rise
1677157280710,-24.0007,-66.7536,182.599,5.3,"50 km WNW of San Antonio de los Cobres, Argentina"
1677152596951,-19.0571,-173.6941,42.075,5.0,"54 km SE of Neiafu, Tonga"
1677147816021,-33.901,-73.2549,10.0,5.5,"156 km WSW of San Antonio, Chile"
1677116153872,38.0157,73.2867,10.0,5.0,"62 km WSW of Murghob, Tajikistan"
1677113714953,38.1349,73.0657,10.0,5.1,"79 km W of Murghob, Tajikistan"
1677112658163,38.0552,73.2287,9.0,6.9,"65 km WSW of Murghob, Tajikistan"
1677058443470,-7.0256,129.5058,114.224,5.6,"Kepulauan Babar, Indonesia"
1677028267244,27.7531,55.2852,10.0,5.0,"86 km SW of ??jj??b?d, Iran"
1677007332552,1.8253,93.8795,10.0,5.0,"287 km WSW of Sinabang, Indonesia"
1677002734251,27.1222,143.5156,15.728,5.1,"Bonin Islands, Japan region"
1676968863831,64.6683,-17.6801,10.0,5.2,"114 km S of Akureyri, Iceland"
1676959534776,27.7828,55.3567,10.0,5.1,"79 km SW of ??jj??b?d, Iran"
1676957725546,56.8378,-153.048,11.7,5.4,"43 km SSE of Old Harbor, Alaska"
1676915612997,-9.8056,160.2453,10.005,5.1,Solomon Islands
1676912855934,36.159,35.9351,10.0,5.5,"9 km WNW of Uzunba?, Turkey"
1676912669747,36.1616,36.0251,16.0,6.3,"2 km NNW of Uzunba?, Turkey"
1676865904978,-22.4339,-174.446,10.0,5.2,"131 km SSE of ‘Ohonua, Tonga"
1676862587618,15.2022,122.8013,10.0,5.0,"70 km NE of Casuguran, Philippines"
1676856810451,1.9113,96.6141,27.722,5.0,"68 km SSE of Sinabang, Indonesia"
1676832942999,42.7956,143.121,132.287,5.0,"15 km SSW of Obihiro, Japan"
1676822830695,-12.8315,66.3765,10.0,5.3,Mid-Indian Ridge
1676812093698,-58.4121,-23.2213,10.0,5.0,South Sandwich Islands region
1676793272142,12.4365,-87.5389,69.982,5.0,"35 km SSW of Jiquilillo, Nicaragua"
1676774440879,-19.9657,-71.1633,8.527,5.3,"109 km WNW of Puerto, Chile"
1676761384877,-17.5398,-178.7009,545.057,5.2,Fiji region
1676755678963,-55.4183,-27.8042,12.909,5.7,South Sandwich Islands region
1676748691742,38.0696,36.5991,12.158,5.0,"10 km ENE of Göksun, Turkey"
1676710974400,-13.2376,167.147,202.76,5.3,"83 km NNW of Sola, Vanuatu"
1676690200576,-22.3827,-174.4109,10.0,5.4,Tonga region
1676626654656,-6.6176,132.106,39.742,6.1,"130 km SSW of Tual, Indonesia"
1676625969033,-5.6106,35.2169,10.0,5.0,"30 km N of Kintinku, Tanzania"
1676599891842,1.0243,-28.0775,10.0,5.3,central Mid-Atlantic Ridge
1676598394233,26.5537,128.6692,29.734,5.2,"52 km E of Taira, Japan"
1676576869683,36.1766,35.7967,10.0,5.2,"21 km W of Uzunba?, Turkey"
1676562933941,-21.864,-11.6511,10.0,5.4,southern Mid-Atlantic Ridge
1676548960836,13.178,-91.2382,14.918,5.1,near the coast of Guatemala
1676543638230,14.9737,119.8311,46.506,5.1,"26 km W of San Nicolas, Philippines"
1676530244801,19.5974,-73.6826,10.0,5.4,"37 km WSW of Bombardopolis, Haiti"
1676525824075,-15.0306,167.0391,34.694,5.6,"3 km WNW of Port-Olry, Vanuatu"
1676499140811,-20.0423,-68.0244,170.153,5.0,"106 km SE of Colchane, Chile"
1676484608107,12.3099,123.8605,8.0,6.1,"9 km NNE of Miaga, Philippines"
1676484053150,-18.5245,-173.0549,10.0,5.1,"99 km E of Neiafu, Tonga"
1676472507683,-37.1483,177.5024,115.508,5.0,off the east coast of the North Island of New Zealand
1676466249720,6.7659,-73.0236,158.822,5.2,"5 km WNW of Cepitá, Colombia"
1676446522919,51.2181,-179.1863,35.0,5.3,"191 km WSW of Adak, Alaska"
1676443088606,-40.5533,174.5343,78.171,5.7,"55 km NW of Raumati Beach, New Zealand"
1676427272545,7.8855,-37.0106,10.0,5.1,central Mid-Atlantic Ridge
1676427192620,8.0014,-37.0823,10.0,5.3,central Mid-Atlantic Ridge
1676424346798,-58.7698,-25.339,35.0,5.0,South Sandwich Islands region
1676413323030,-19.8659,-175.1795,155.212,5.2,"86 km W of Pangai, Tonga"
1676380610827,45.0998,23.2013,10.0,5.6,"0 km ESE of Lele?ti, Romania"
1676340196305,-15.3552,167.541,119.646,5.2,"44 km ENE of Luganville, Vanuatu"
1676313529118,38.8964,92.673,10.0,5.1,"223 km SW of Dunhuang, China"
1676300285817,45.1309,23.1834,10.0,5.0,"0 km ESE of Dobri?a, Romania"
1676279892524,-29.3698,-178.9718,354.0,6.1,"Kermadec Islands, New Zealand"
1676267820742,46.6311,151.5297,83.97,5.2,Kuril Islands
1676223489028,-1.6638,134.0766,61.167,5.1,"20 km SSW of Ransiki, Indonesia"
1676219389826,38.824,38.031,10.0,5.0,"8 km E of Hekimhan, Turkey"
1676202097287,10.1176,126.5319,33.413,5.0,Philippine Islands region
1676185702045,17.5544,-46.5341,10.0,5.1,northern Mid-Atlantic Ridge
1676129486636,-35.3616,-15.5697,10.0,5.6,Tristan da Cunha region
1676105705019,3.5892,126.6923,25.0,5.9,"242 km SE of Sarangani, Philippines"
1676060194714,-5.2686,153.341,55.103,5.2,"New Ireland region, Papua New Guinea"
1676053254332,-2.2921,140.1828,25.298,5.0,"60 km NW of Abepura, Indonesia"
1676048781993,-22.3128,-174.4285,10.0,5.3,"121 km SSE of ‘Ohonua, Tonga"
1676045235017,-30.1399,-177.9685,11.476,5.0,"Kermadec Islands, New Zealand"
1675977652694,-55.6128,-27.1036,35.03,5.0,South Sandwich Islands region
1675977139574,-1.2752,67.5616,10.0,5.5,Carlsberg Ridge
1675939996999,-10.76,161.6593,35.0,5.5,"44 km SW of Kirakira, Solomon Islands"
1675933756562,-55.715,-27.1882,35.0,5.4,South Sandwich Islands region
1675924078161,-2.598,140.5588,9.924,5.1,"8 km W of Abepura, Indonesia"
1675902498930,-27.9549,-176.2675,10.0,5.1,Kermadec Islands region
1675871820833,-5.7108,154.3324,108.432,5.0,"144 km WNW of Panguna, Papua New Guinea"
1675869376982,16.7337,-86.0574,10.0,5.5,north of Honduras
1675866024960,37.9963,37.4325,5.398,5.1,"3 km N of Nurhak, Turkey"
1675856134189,-2.5466,140.6296,15.164,5.0,"5 km N of Abepura, Indonesia"
1675854712969,37.9389,37.6611,9.559,5.4,"17 km N of Gölba??, Turkey"
1675842511978,38.0061,36.4959,10.0,5.0,"1 km S of Göksun, Turkey"
1675805496127,7.1614,-76.9892,23.642,5.0,northern Colombia
1675805417344,-10.6644,164.9618,51.214,5.3,"91 km W of Lata, Solomon Islands"
1675793399860,37.9358,36.6013,17.857,5.3,Central Turkey
1675788272338,9.7081,138.3681,10.0,5.1,"34 km NE of Colonia, Micronesia"
1675784934123,37.9939,36.4771,11.132,5.0,"3 km SSW of Göksun, Turkey"
1675779619970,9.5794,138.4239,10.0,5.2,"State of Yap, Federated States of Micronesia"
1675765094589,38.0164,38.57,12.988,5.3,"4 km WSW of Sincik, Turkey"
1675759775851,49.513,-28.4226,10.0,5.1,northern Mid-Atlantic Ridge
1675753875008,38.0971,38.6398,9.063,5.4,"7 km NNE of Sincik, Turkey"
1675752342149,49.1578,155.9024,23.552,5.3,"169 km S of Severo-Kuril’sk, Russia"
1675739592754,37.7639,37.7309,10.0,5.5,"8 km ESE of Gölba??, Turkey"
1675736974087,14.0618,145.0781,110.678,5.0,"61 km NNE of Yigo Village, Guam"
1675730151557,-7.2442,106.0073,50.524,5.4,"66 km WSW of Pelabuhanratu, Indonesia"
1675722048859,-8.8627,-109.3659,10.0,5.0,central East Pacific Rise
1675715871879,37.2507,37.0859,10.0,5.3,"32 km SW of Pazarc?k, Turkey"
1675706633807,37.9781,36.4456,10.0,5.2,"6 km SW of G?ksun, Turkey"
1675701808541,38.0007,36.5078,10.0,5.0,"2 km SSE of Göksun, Turkey"
1675697612721,38.19,38.1756,7.43,5.4,eastern Turkey
1675691091298,37.9405,37.4916,16.865,5.0,"5 km ESE of Nurhak, Turkey"
1675690764254,38.0166,37.7013,10.0,5.3,"16 km WSW of Do?an?ehir, Turkey"
1675688865076,38.0384,37.371,16.904,5.0,Central Turkey
1675684931275,38.0582,36.5114,8.516,6.0,"4 km NNE of Göksun, Turkey"
1675681535084,38.0752,36.7588,5.968,5.1,"23 km SW of Af?in, Turkey"
1675680690994,38.248,38.1847,10.0,5.7,"7 km SW of Ye?ilyurt, Turkey"
1675679758161,38.0249,37.8023,10.0,5.8,"9 km SW of Do?an?ehir, Turkey"
1675679528932,37.9962,37.2033,14.057,5.4,"7 km S of Ekinözü, Turkey"
1675679206742,38.0315,38.0984,10.0,6.0,"12 km W of Çelikhan, Turkey"
1675679088811,38.0106,37.1962,7.432,7.5,"Elbistan earthquake, Kahramanmaras earthquake sequence"
1675657126986,38.1845,38.5342,16.416,5.0,"17 km NNW of Sincik, Turkey"
1675650194336,37.1816,36.9658,11.359,5.3,"20 km E of Nurda??, Turkey"
1675649183457,37.9227,38.0613,10.0,5.0,"19 km NE of Tut, Turkey"
1675649017341,37.7712,37.9141,16.929,5.3,Central Turkey
1675648703118,37.0302,36.6208,10.0,5.1,"12 km SSE of Hasanbeyli, Turkey"
1675647387357,36.9921,36.6832,10.0,5.6,Turkey-Syria border region
1675646895784,37.1893,36.8929,9.797,6.7,"14 km E of Nurda??, Turkey"
1675646810869,37.2252,37.0001,10.0,5.7,"24 km ENE of Nurda??, Turkey"
1675646254342,37.2256,37.0143,10.0,7.8,"Pazarcik earthquake, Kahramanmaras earthquake sequence"
1675558965785,-29.6487,-71.2511,70.157,5.5,"28 km N of La Serena, Chile"
1675555399669,32.655,141.6605,11.0,5.8,"Izu Islands, Japan region"
1675513357925,-6.4048,146.2298,121.0,5.8,"42 km ESE of Kainantu, Papua New Guinea"
1675487376721,-21.8457,-173.9128,10.0,5.3,"121 km ESE of ?Ohonua, Tonga"
1675466060144,-38.8845,175.873,100.656,5.0,"13 km NNE of Turangi, New Zealand"
1675446871449,-15.5304,167.524,126.571,5.2,"38 km E of Luganville, Vanuatu"
1675426480692,37.0695,96.9059,10.0,5.0,"northern Qinghai, China"
1675425859601,37.0348,96.9,10.0,5.0,"northern Qinghai, China"
1675383006556,-14.5964,166.7198,37.319,5.0,"62 km NW of Port-Olry, Vanuatu"
1675379105842,2.4828,128.2209,81.032,5.0,"86 km NNE of Tobelo, Indonesia"
1675349305798,61.0667,-152.2226,112.6,5.0,"58 km W of Tyonek, Alaska"
1675286097755,-1.9108,-81.428,22.807,5.1,"62 km WNW of Salinas, Ecuador"
1675249877048,17.9475,-70.3727,47.1,5.0,"33 km S of Matanzas, Dominican Republic"
1675248286067,7.7431,126.0566,19.0,6.0,"1 km NW of Babag, Philippines"
1675210919374,-9.6025,159.7462,29.152,5.0,"10 km NNE of Malango, Solomon Islands"
1675191731594,-15.8651,-173.0788,43.64,5.0,"77 km E of Hihifo, Tonga"
1675108525696,34.9098,14.2728,10.3,5.3,"103 km S of ?urrieq, Malta"
1675104337506,12.1363,93.5873,107.401,5.0,"105 km ENE of Port Blair, India"
1675098464514,35.7367,79.8867,10.0,5.0,"152 km S of Hotan, China"
1675074312698,23.2239,123.905,10.0,5.1,"126 km SSW of Ishigaki, Japan"
1675036178212,40.0166,82.3702,28.0,5.7,"southern Xinjiang, China"
1675022234754,2.8491,126.9433,42.236,5.0,"171 km NW of Tobelo, Indonesia"
1675011854397,8.5903,-39.4443,10.0,5.0,central Mid-Atlantic Ridge
1674933318194,1.9439,128.255,143.944,5.3,"36 km NE of Tobelo, Indonesia"
1674929816220,38.4811,44.9282,10.0,5.1,"7 km SSW of Khowy, Iran"
1674929685855,38.4199,44.9097,16.0,5.9,"14 km SSW of Khowy, Iran"
1674897202937,-34.8091,54.3827,10.0,5.1,Southwest Indian Ridge
1674882154812,13.1191,145.615,10.0,5.0,"91 km ESE of Yigo Village, Guam"
1674851127079,10.69,125.4524,71.0,5.4,"Leyte, Philippines"
1674797361170,-49.5553,117.4329,10.0,5.0,western Indian-Antarctic Ridge
1674761446233,57.3255,-33.2748,10.0,5.3,Reykjanes Ridge
1674760623681,57.393,-33.3795,10.0,5.1,Reykjanes Ridge
1674751298892,50.601,-172.6287,28.753,5.1,"208 km SSE of Atka, Alaska"
